win_title,win_class,task_type,remain_interval,idle_interval,day,time
"第 8% ，共 1 文件 - 下载项","MozillaUIWindowClass","Beyond Compare",0.500000,0.000000,2009-08-02,14:22:40
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",1.400000,0.000000,2009-08-02,14:22:48
"2006991462311000.rar - WinRAR","WinRarWindow","Ohters",0.300000,0.000000,2009-08-02,14:22:53
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",0.000000,0.000000,2009-08-02,14:22:53
"Total Commander","TDLG2FILEACTIONMIN","Ohters",0.700000,0.000000,2009-08-02,14:22:57
"第 8% ，共 1 文件 - 下载项","MozillaUIWindowClass","Beyond Compare",0.200000,0.000000,2009-08-02,14:23:00
"2006991462311000.rar - WinRAR","WinRarWindow","Ohters",0.000000,0.000000,2009-08-02,14:23:01
"Total Commander","TExtMsgForm","Ohters",1.100000,0.000000,2009-08-02,14:23:07
"Total Commander","TDLG2FILEACTIONMIN","Ohters",0.000000,0.000000,2009-08-02,14:23:07
"运行为","TSTDTREEDLG","Ohters",0.100000,0.000000,2009-08-02,14:23:08
"Total Commander","#32770","对话框",0.100000,0.000000,2009-08-02,14:23:09
"Total Commander","TExtMsgForm","Ohters",0.200000,0.000000,2009-08-02,14:23:11
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",0.300000,0.000000,2009-08-02,14:23:13
"2006991462311000.rar - WinRAR","WinRarWindow","Ohters",0.000000,0.000000,2009-08-02,14:23:13
"","Shell_TrayWnd","Ohters",0.100000,0.000000,2009-08-02,14:23:14
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",0.300000,0.000000,2009-08-02,14:23:17
"配置","TDLGCONFIGALL","Ohters",3.500000,0.000000,2009-08-02,14:23:35
"文件关联","TASSOCIATEDLG","Ohters",1.700000,0.000000,2009-08-02,14:23:44
"Total Commander","#32770","对话框",0.100000,0.000000,2009-08-02,14:23:45
"文件关联","TASSOCIATEDLG","Ohters",0.600000,0.000000,2009-08-02,14:23:49
"配置","TDLGCONFIGALL","Ohters",0.400000,0.000000,2009-08-02,14:23:51
"文件关联","TASSOCIATEDLG","Ohters",3.700000,0.000000,2009-08-02,14:24:11
"浏览","#32770","对话框",5.300000,0.000000,2009-08-02,14:24:38
"文件关联","TASSOCIATEDLG","Ohters",0.300000,0.000000,2009-08-02,14:24:40
"浏览","#32770","对话框",0.400000,0.000000,2009-08-02,14:24:42
"文件关联","TASSOCIATEDLG","Ohters",1.000000,0.000000,2009-08-02,14:24:48
"Total Commander","#32770","对话框",0.300000,0.000000,2009-08-02,14:24:50
"文件关联","TASSOCIATEDLG","Ohters",0.400000,0.000000,2009-08-02,14:24:52
"浏览","#32770","对话框",0.200000,0.000000,2009-08-02,14:24:54
"文件关联","TASSOCIATEDLG","Ohters",0.200000,0.000000,2009-08-02,14:24:56
"配置","TDLGCONFIGALL","Ohters",0.400000,0.000000,2009-08-02,14:24:58
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",0.400000,0.000000,2009-08-02,14:25:01
"2006991462311000.rar - WinRAR","WinRarWindow","Ohters",0.500000,0.000000,2009-08-02,14:25:05
"解压路径和选项","#32770","对话框",0.500000,0.000000,2009-08-02,14:25:09
"2006991462311000.rar - WinRAR","WinRarWindow","Ohters",0.600000,0.000000,2009-08-02,14:25:12
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",1.000000,0.000000,2009-08-02,14:25:18
"确认文件删除","#32770","对话框",0.000000,0.000000,2009-08-02,14:25:18
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",0.900000,0.000000,2009-08-02,14:25:23
"重命名","#32770","对话框",0.100000,0.000000,2009-08-02,14:25:24
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",0.600000,0.000000,2009-08-02,14:25:28
"欢迎访问 - 栖息谷·管理人论坛 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",1.600000,0.000000,2009-08-02,14:25:36
"Microsoft PowerPoint","PP12FrameClass","ppt",0.300000,0.000000,2009-08-02,14:25:38
"","Shell_TrayWnd","Ohters",0.000000,0.000000,2009-08-02,14:25:39
"推荐大家一个文档管理的好好工具 - 资源中心 - 栖息谷·管理人论坛 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",6.800000,0.000000,2009-08-02,14:26:13
"文档管理 - 搜索 - 栖息谷管理社区 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",4.400000,0.000000,2009-08-02,14:26:38
"Microsoft PowerPoint - [电子文档管理与技巧.ppt [兼容模式]]","PP12FrameClass","ppt",2.100000,0.000000,2009-08-02,14:26:49
"PowerPoint 幻灯片放映 - [电子文档管理与技巧.ppt [兼容模式]]","screenClass","Ohters",13.300000,0.000000,2009-08-02,14:27:56
"Microsoft PowerPoint - [电子文档管理与技巧.ppt [兼容模式]]","PP12FrameClass","ppt",0.700000,0.000000,2009-08-02,14:28:00
"文档管理 - 搜索 - 栖息谷管理社区 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",0.100000,0.000000,2009-08-02,14:28:01
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",1.700000,0.000000,2009-08-02,14:28:10
"Total Commander 7.50 public beta 7 - NOT REGISTERED","Ghost","Ohters",0.200000,0.000000,2009-08-02,14:28:12
"文档管理 - 搜索 - 栖息谷管理社区 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",0.100000,0.000000,2009-08-02,14:28:13
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",1.100000,0.000000,2009-08-02,14:28:19
"Total Commander","#32770","对话框",0.100000,0.000000,2009-08-02,14:28:20
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",0.200000,0.000000,2009-08-02,14:28:22
"第 15% ，共 1 文件 - 下载项","MozillaUIWindowClass","Beyond Compare",0.500000,0.000000,2009-08-02,14:28:25
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",1.000000,0.000000,2009-08-02,14:28:30
"文档管理 - 搜索 - 栖息谷管理社区 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",6.500000,0.000000,2009-08-02,14:29:03
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",0.200000,0.000000,2009-08-02,14:29:05
"文档管理 - 搜索 - 栖息谷管理社区 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",3.500000,0.000000,2009-08-02,14:29:23
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",0.200000,0.000000,2009-08-02,14:29:24
"文档管理 - 搜索 - 栖息谷管理社区 - Mozilla Firefox","Ghost","Ohters",0.100000,0.000000,2009-08-02,14:29:25
"","Shell_TrayWnd","Ohters",0.300000,0.000000,2009-08-02,14:29:27
"文档管理 - 搜索 - 栖息谷管理社区 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",77.200000,0.000000,2009-08-02,14:35:55
"第 24% ，共 1 文件 - 下载项","MozillaUIWindowClass","Beyond Compare",24.700000,0.000000,2009-08-02,14:38:00
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",0.000000,0.000000,2009-08-02,14:38:00
"找到属于自己的关键词 刘铁岩（1）_微软的梦工场_微软亚洲研究院_新浪读书_新浪网 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",0.100000,0.000000,2009-08-02,14:38:01
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",0.000000,0.000000,2009-08-02,14:38:02
"找到属于自己的关键词 刘铁岩（1）_微软的梦工场_微软亚洲研究院_新浪读书_新浪网 - Mozilla Firefox","Ghost","Ohters",0.000000,0.000000,2009-08-02,14:38:03
"","Shell_TrayWnd","Ohters",0.100000,0.000000,2009-08-02,14:38:04
"找到属于自己的关键词 刘铁岩（1）_微软的梦工场_微软亚洲研究院_新浪读书_新浪网 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",9.400000,0.000000,2009-08-02,14:38:52
"eyong - 搜索 - 栖息谷管理社区 - Mozilla Firefox","Ghost","Ohters",0.900000,0.000000,2009-08-02,14:38:57
"eyong - 搜索 - 栖息谷管理社区 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",0.000000,0.000000,2009-08-02,14:38:58
"eyong - 搜索 - 栖息谷管理社区 - Mozilla Firefox","Ghost","Ohters",0.400000,0.000000,2009-08-02,14:39:01
"","Shell_TrayWnd","Ohters",0.800000,0.000000,2009-08-02,14:39:05
"eyong - 搜索 - 栖息谷管理社区 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",12.400000,0.000000,2009-08-02,14:40:08
"eyong - 搜索 - 栖息谷管理社区 - Mozilla Firefox","Ghost","Ohters",0.500000,0.000000,2009-08-02,14:40:12
"eyong - 搜索 - 栖息谷管理社区 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",10.700000,0.000000,2009-08-02,14:41:06
"思维导图 - 栖息谷·管理人论坛 - Mozilla Firefox","Ghost","Ohters",0.000000,0.000000,2009-08-02,14:41:07
"","Shell_TrayWnd","Ohters",0.600000,0.000000,2009-08-02,14:41:10
"思维导图 - 栖息谷·管理人论坛 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",12.000000,0.000000,2009-08-02,14:42:12
"eyong - 搜索 - 栖息谷管理社区 - Mozilla Firefox","Ghost","Ohters",0.000000,0.000000,2009-08-02,14:42:13
"第 56% ，共 1 文件 - 下载项","MozillaUIWindowClass","Beyond Compare",27.700000,0.000000,2009-08-02,14:44:32
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",0.000000,0.000000,2009-08-02,14:44:32
"","Shell_TrayWnd","Ohters",0.000000,0.000000,2009-08-02,14:44:33
"深度联盟总坛 - 深度，值得深入！ - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",21.200000,0.000000,2009-08-02,14:46:20
"Inbox (274) - duan.gandhi@gmail.com - Gmail - Mozilla Firefox","Ghost","Ohters",4.400000,0.000000,2009-08-02,14:46:42
"Inbox (274) - duan.gandhi@gmail.com - Gmail - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",0.000000,0.000000,2009-08-02,14:46:43
"Inbox (274) - duan.gandhi@gmail.com - Gmail - Mozilla Firefox","Ghost","Ohters",0.800000,0.000000,2009-08-02,14:46:48
"","Shell_TrayWnd","Ohters",0.500000,0.000000,2009-08-02,14:46:51
"Windows 任务管理器","#32770","对话框",2.400000,0.000000,2009-08-02,14:47:03
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",0.100000,0.000000,2009-08-02,14:47:05
"「开始」菜单","DV2ControlHost","Ohters",1.700000,0.000000,2009-08-02,14:47:14
"","Shell_TrayWnd","Ohters",2.800000,0.000000,2009-08-02,14:47:28
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",0.000000,0.000000,2009-08-02,14:47:29
"Computer - goto2011 - Evernote","ENMainFrameWindow","EverNote",1.700000,0.000000,2009-08-02,14:47:38
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",4.400000,0.000000,2009-08-02,14:48:01
"确认快捷方式删除","#32770","对话框",0.000000,0.000000,2009-08-02,14:48:01
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",0.400000,0.000000,2009-08-02,14:48:04
"","WorkerW","Ohters",0.400000,0.000000,2009-08-02,14:48:08
"Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",0.600000,0.000000,2009-08-02,14:48:11
"","Shell_TrayWnd","Ohters",0.100000,0.000000,2009-08-02,14:48:12
"Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",9.900000,0.000000,2009-08-02,14:49:03
"Mozilla Firefox","Ghost","Ohters",0.000000,0.000000,2009-08-02,14:49:03
"Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",0.200000,0.000000,2009-08-02,14:49:05
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",0.200000,0.000000,2009-08-02,14:49:06
"Gmail - Inbox - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",68.100000,0.000000,2009-08-02,14:54:48
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",2.800000,0.000000,2009-08-02,14:55:03
"配置","TDLGCONFIGALL","Ohters",10.800000,0.000000,2009-08-02,14:55:58
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",1.500000,0.000000,2009-08-02,14:56:06
"怎样在栖息谷搜索下载资料 - 资源中心 - 栖息谷·管理人论坛 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",0.700000,0.000000,2009-08-02,14:56:10
"Microsoft PowerPoint","PP12FrameClass","ppt",0.100000,0.000000,2009-08-02,14:56:11
"深度软件论坛 - 深度，值得深入！ - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",1.000000,0.000000,2009-08-02,14:56:17
"Microsoft PowerPoint","Ghost","ppt",0.100000,0.000000,2009-08-02,14:56:18
"深度软件论坛 - 深度，值得深入！ - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",3.900000,0.000000,2009-08-02,14:56:38
"Microsoft PowerPoint - [搜索.ppt [兼容模式]]","PP12FrameClass","ppt",0.600000,0.000000,2009-08-02,14:56:42
"PowerPoint 幻灯片放映 - [搜索.ppt [兼容模式]]","screenClass","Ohters",19.700000,0.000000,2009-08-02,14:58:21
"Microsoft PowerPoint - [搜索.ppt [兼容模式]]","PP12FrameClass","ppt",0.600000,0.000000,2009-08-02,14:58:24
"深度软件论坛 - 深度，值得深入！ - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",0.300000,0.000000,2009-08-02,14:58:26
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",0.200000,0.000000,2009-08-02,14:58:28
"确认文件删除","#32770","对话框",0.000000,0.000000,2009-08-02,14:58:29
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",0.700000,0.000000,2009-08-02,14:58:33
"深度软件论坛 - 深度，值得深入！ - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",12.300000,0.000000,2009-08-02,14:59:35
"Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",82.900000,0.000000,2009-08-02,15:06:32
"","MozillaDialogClass","Ohters",180.400000,0.000000,2009-08-02,15:21:36
"Screen Saver","WindowsScreenSaverClass","Ohters",3.500000,0.000000,2009-08-02,15:21:54
"正在打开 sa.aspx","MozillaDialogClass","Ohters",0.600000,0.000000,2009-08-02,15:21:57
"深度软件论坛 - 深度，值得深入！ - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",0.600000,0.000000,2009-08-02,15:22:01
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",1.200000,0.000000,2009-08-02,15:22:07
"下载","MozillaUIWindowClass","Beyond Compare",0.000000,0.000000,2009-08-02,15:22:08
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",0.100000,0.000000,2009-08-02,15:22:09
"","Shell_TrayWnd","Ohters",0.000000,0.000000,2009-08-02,15:22:10
"深度软件论坛 - 深度，值得深入！ - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",4.400000,0.000000,2009-08-02,15:22:32
"","MozillaDialogClass","Ohters",0.300000,0.000000,2009-08-02,15:22:34
"MY文档管理器V5.14 绿色版 - 绿色软件 - 未来软件园 - 绿色软件下载站 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",0.500000,0.000000,2009-08-02,15:22:37
"","MozillaDialogClass","Ohters",0.300000,0.000000,2009-08-02,15:22:39
"MY文档管理器V5.14 绿色版 - 绿色软件 - 未来软件园 - 绿色软件下载站 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",3.400000,0.000000,2009-08-02,15:22:57
"","Shell_TrayWnd","Ohters",0.000000,0.000000,2009-08-02,15:22:58
"MY文档管理器V5.14 绿色版 - 绿色软件 - 未来软件园 - 绿色软件下载站 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",19.700000,0.000000,2009-08-02,15:24:37
"下载","MozillaUIWindowClass","Beyond Compare",0.500000,0.000000,2009-08-02,15:24:40
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",2.200000,0.000000,2009-08-02,15:24:52
"打开文件 - 安全警告","#32770","对话框",0.300000,0.000000,2009-08-02,15:24:54
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",0.200000,0.000000,2009-08-02,15:24:56
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",0.700000,0.000000,2009-08-02,15:25:00
"正在提取文件","#32770","对话框",0.500000,0.000000,2009-08-02,15:25:04
"","Shell_TrayWnd","Ohters",0.300000,0.000000,2009-08-02,15:25:09
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",1.100000,0.000000,2009-08-02,15:25:15
"正在从 MYFileManagerV5.14.rar 中解压","#32770","对话框",0.100000,0.000000,2009-08-02,15:25:16
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",0.200000,0.000000,2009-08-02,15:25:18
"MYFileManagerV5.14.rar - WinRAR","WinRarWindow","Ohters",0.100000,0.000000,2009-08-02,15:25:19
"","Shell_TrayWnd","Ohters",0.200000,0.000000,2009-08-02,15:25:20
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",1.300000,0.000000,2009-08-02,15:25:28
"文集(FSS) 1.02 绿色版_是精悍而又多功能的文件及文档管理软件 深度软件论坛 - 深度，值得深入！ - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",1.500000,0.000000,2009-08-02,15:25:36
"安装 Windows Internet Explorer 8","#32770","对话框",1.700000,0.000000,2009-08-02,15:25:45
"文集(FSS) 1.02 绿色版_是精悍而又多功能的文件及文档管理软件 深度软件论坛 - 深度，值得深入！ - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",0.500000,0.000000,2009-08-02,15:25:48
"","Shell_TrayWnd","Ohters",0.400000,0.000000,2009-08-02,15:25:50
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",0.700000,0.000000,2009-08-02,15:25:54
"Total Commander","TDLG2FILEACTIONMIN","Ohters",1.400000,0.000000,2009-08-02,15:26:02
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",1.700000,0.000000,2009-08-02,15:26:11
"确认文件夹删除","#32770","对话框",0.100000,0.000000,2009-08-02,15:26:12
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",0.000000,0.000000,2009-08-02,15:26:12
"正在删除...","#32770","对话框",0.000000,0.000000,2009-08-02,15:26:13
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",1.500000,0.000000,2009-08-02,15:26:21
"安装 Windows Internet Explorer 8","#32770","对话框",0.700000,0.000000,2009-08-02,15:26:25
"Total Commander 7.50 public beta 7 - NOT REGISTERED","Ghost","Ohters",0.000000,0.000000,2009-08-02,15:26:25
"文集(FSS) 1.02 绿色版_是精悍而又多功能的文件及文档管理软件 深度软件论坛 - 深度，值得深入！ - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",5.600000,0.000000,2009-08-02,15:26:54
"eyong - 搜索 - 栖息谷管理社区 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",0.300000,0.000000,2009-08-02,15:26:57
"安装 Windows Internet Explorer 8","#32770","对话框",0.100000,0.000000,2009-08-02,15:26:58
"文集(FSS) 1.02 绿色版_是精悍而又多功能的文件及文档管理软件 深度软件论坛 - 深度，值得深入！ - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",0.000000,0.000000,2009-08-02,15:26:59
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",2.700000,0.000000,2009-08-02,15:27:13
"文集(FSS) 1.02 绿色版_是精悍而又多功能的文件及文档管理软件 深度软件论坛 - 深度，值得深入！ - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",10.800000,0.000000,2009-08-02,15:28:09
"安装 Windows Internet Explorer 8","#32770","对话框",0.100000,0.000000,2009-08-02,15:28:10
"","Shell_TrayWnd","Ohters",0.100000,0.000000,2009-08-02,15:28:11
"MY文档管理器V5.14(JeffreyNingSoftware系列软件)","Afx:00400000:b:00010011:00000006:0C741183","Ohters",1.100000,0.000000,2009-08-02,15:28:17
"","Shell_TrayWnd","Ohters",0.400000,0.000000,2009-08-02,15:28:19
"Windows 任务管理器","#32770","对话框",1.800000,0.000000,2009-08-02,15:28:29
"MY文档管理器V5.14(JeffreyNingSoftware系列软件)","Afx:00400000:b:00010011:00000006:0C741183","Ohters",1.200000,0.000000,2009-08-02,15:28:35
"Windows 任务管理器","#32770","对话框",1.200000,0.000000,2009-08-02,15:28:43
"MY文档管理器V5.14(JeffreyNingSoftware系列软件)","Afx:00400000:b:00010011:00000006:0C741183","Ohters",2.200000,0.000000,2009-08-02,15:28:54
"Dialog","#32770","对话框",0.300000,0.000000,2009-08-02,15:28:56
"MY文档管理器V5.14(JeffreyNingSoftware系列软件)","Afx:00400000:b:00010011:00000006:0C741183","Ohters",2.400000,0.000000,2009-08-02,15:29:09
"MY文档管理器V5.14(JeffreyNingSoftware系列软件)","Afx:00400000:b:00010011:00000006:0C741183","Ohters",0.200000,0.000000,2009-08-02,15:29:15
"关于 MY文档管理器","#32770","对话框",2.600000,0.000000,2009-08-02,15:29:28
"口- 应用交流 - 霏凡论坛(非凡论坛) bbs.crsky.com - powered by phpwind.net - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",2.700000,0.000000,2009-08-02,15:29:42
"关于 MY文档管理器","#32770","对话框",0.100000,0.000000,2009-08-02,15:29:43
"MY文档管理器V5.14(JeffreyNingSoftware系列软件)","Afx:00400000:b:00010011:00000006:0C741183","Ohters",1.900000,0.000000,2009-08-02,15:29:53
"Dialog","#32770","对话框",1.500000,0.000000,2009-08-02,15:30:01
"MY文档管理器V5.14(JeffreyNingSoftware系列软件)","Afx:00400000:b:00010011:00000006:0C741183","Ohters",1.700000,0.000000,2009-08-02,15:30:10
"Dialog","#32770","对话框",0.900000,0.000000,2009-08-02,15:30:15
"MY文档管理器V5.14(JeffreyNingSoftware系列软件)","Afx:00400000:b:00010011:00000006:0C741183","Ohters",1.000000,0.000000,2009-08-02,15:30:21
"浏览文件夹","#32770","对话框",1.500000,0.000000,2009-08-02,15:30:29
"浏览文件夹","#32770","对话框",2.600000,0.000000,2009-08-02,15:30:44
"MY文档管理器V5.14(JeffreyNingSoftware系列软件)","Afx:00400000:b:00010011:00000006:0C741183","Ohters",0.000000,0.000000,2009-08-02,15:30:45
"添加搜索关键字","#32770","对话框",1.100000,0.000000,2009-08-02,15:30:51
"MY文档管理器V5.14(JeffreyNingSoftware系列软件)","Afx:00400000:b:00010011:00000006:0C741183","Ohters",2.100000,0.000000,2009-08-02,15:31:02
"","#32770","对话框",0.000000,0.000000,2009-08-02,15:31:02
"安装 Windows Internet Explorer 8","#32770","对话框",0.100000,0.000000,2009-08-02,15:31:10
"《读书》20年","CabinetWClass","资源管理器",0.400000,0.000000,2009-08-02,15:31:12
"安装 Windows Internet Explorer 8","#32770","对话框",0.000000,0.000000,2009-08-02,15:31:13
"MY文档管理器V5.14(JeffreyNingSoftware系列软件)","Afx:00400000:b:00010011:00000006:0C741183","Ohters",0.700000,0.000000,2009-08-02,15:31:17
"Microsoft Visual C++ Debug Library","#32770","对话框",0.800000,0.000000,2009-08-02,15:31:21
"口- 应用交流 - 霏凡论坛(非凡论坛) bbs.crsky.com - powered by phpwind.net - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",0.100000,0.000000,2009-08-02,15:31:22
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",2.000000,0.000000,2009-08-02,15:31:33
"确认文件删除","#32770","对话框",0.100000,0.000000,2009-08-02,15:31:35
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",0.500000,0.000000,2009-08-02,15:31:38
"Lister - [C:\Documents and Settings\Administrator\桌面\MYFileManagerV5.14\下载安装说明.txt]","TLister","Ohters",0.400000,0.000000,2009-08-02,15:31:40
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",1.700000,0.000000,2009-08-02,15:31:49
"口- 应用交流 - 霏凡论坛(非凡论坛) bbs.crsky.com - powered by phpwind.net - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",5.300000,0.000000,2009-08-02,15:32:16
"安装 Windows Internet Explorer 8","#32770","对话框",0.200000,0.000000,2009-08-02,15:32:18
"MY文档管理器 v5.14 绿色版 方便文件的分类、组织、管理、备份 文档管理 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",0.100000,0.000000,2009-08-02,15:32:19
"Total Commander 7.50 public beta 7 - NOT REGISTERED","TTOTAL_CMD","Total Commander",0.500000,0.000000,2009-08-02,15:32:22
"MY文档管理器V5.14(JeffreyNingSoftware系列软件)","Afx:00400000:b:00010011:00000006:00580D5E","Ohters",0.400000,0.000000,2009-08-02,15:32:24
"关于 MY文档管理器","#32770","对话框",0.600000,0.000000,2009-08-02,15:32:28
"MY文档管理器 v5.14 绿色版 方便文件的分类、组织、管理、备份 文档管理 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",6.200000,0.000000,2009-08-02,15:32:59
"关于 MY文档管理器","#32770","对话框",2.200000,0.000000,2009-08-02,15:33:11
"MY文档管理器 v5.14 绿色版 方便文件的分类、组织、管理、备份 文档管理 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",0.700000,0.000000,2009-08-02,15:33:15
"关于 MY文档管理器","#32770","对话框",1.200000,0.000000,2009-08-02,15:33:22
"MY文档管理器 v5.14 绿色版 方便文件的分类、组织、管理、备份 文档管理 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",1.900000,0.000000,2009-08-02,15:33:32
"关于 MY文档管理器","#32770","对话框",1.700000,0.000000,2009-08-02,15:33:41
"MY文档管理器 v5.14 绿色版 方便文件的分类、组织、管理、备份 文档管理 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",9.300000,0.000000,2009-08-02,15:34:28
"MY文档管理器V5.14(JeffreyNingSoftware系列软件)","Afx:00400000:b:00010011:00000006:006B08D2","Ohters",1.800000,0.000000,2009-08-02,15:34:38
"Dialog","#32770","对话框",0.200000,0.000000,2009-08-02,15:34:39
"MY文档管理器V5.14(JeffreyNingSoftware系列软件)","Afx:00400000:b:00010011:00000006:006B08D2","Ohters",0.100000,0.000000,2009-08-02,15:34:40
"打开","#32770","对话框",1.500000,0.000000,2009-08-02,15:34:52
"添加搜索关键字","#32770","对话框",0.500000,0.000000,2009-08-02,15:34:55
"MY文档管理器V5.14(JeffreyNingSoftware系列软件)","Afx:00400000:b:00010011:00000006:006B08D2","Ohters",4.500000,0.000000,2009-08-02,15:35:19
"Microsoft Visual C++ Debug Library","#32770","对话框",2.200000,0.000000,2009-08-02,15:35:30
